dataset,model,spot_id,x,y,cell_type
osmFISH Pseudospot,novosparc,pseudospot_y53_x10,8918.021284407707,45439.441782458314,Hippocampus_Excitatory
osmFISH Pseudospot,novosparc,pseudospot_y54_x0,424.6676802098908,46288.7771428781,Interneuron
osmFISH Pseudospot,novosparc,pseudospot_y54_x1,1274.0030406296723,46288.7771428781,Interneuron
osmFISH Pseudospot,novosparc,pseudospot_y54_x2,2123.338401049454,46288.7771428781,Interneuron
osmFISH Pseudospot,novosparc,pseudospot_y54_x3,2972.6737614692356,46288.7771428781,Interneuron
osmFISH Pseudospot,novosparc,pseudospot_y54_x4,3822.0091218890175,46288.7771428781,Interneuron
osmFISH Pseudospot,novosparc,pseudospot_y54_x5,4671.344482308799,46288.7771428781,Interneuron
osmFISH Pseudospot,novosparc,pseudospot_y54_x7,6370.015203148362,46288.7771428781,Hippocampus_Excitatory
osmFISH Pseudospot,novosparc,pseudospot_y54_x10,8918.021284407707,46288.7771428781,Hippocampus_Excitatory
osmFISH Pseudospot,novosparc,pseudospot_y55_x2,2123.338401049454,47138.11250329788,Hippocampus_Excitatory
osmFISH Pseudospot,novosparc,pseudospot_y55_x3,2972.6737614692356,47138.11250329788,Interneuron
osmFISH Pseudospot,novosparc,pseudospot_y55_x4,3822.0091218890175,47138.11250329788,Hippocampus_Excitatory
osmFISH Pseudospot,novosparc,pseudospot_y55_x5,4671.344482308799,47138.11250329788,Hippocampus_Excitatory
osmFISH Pseudospot,novosparc,pseudospot_y55_x6,5520.67984272858,47138.11250329788,Hippocampus_Excitatory
osmFISH Pseudospot,novosparc,pseudospot_y55_x12,10616.69200524727,47138.11250329788,Hippocampus_Excitatory
osmFISH Pseudospot,novosparc,pseudospot_y56_x0,424.6676802098908,47987.447863717665,Hippocampus_Excitatory
osmFISH Pseudospot,novosparc,pseudospot_y56_x1,1274.0030406296723,47987.447863717665,Hippocampus_Excitatory
osmFISH Pseudospot,novosparc,pseudospot_y56_x2,2123.338401049454,47987.447863717665,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y0_x15,13164.698086506616,424.6676802098908,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y0_x16,14014.033446926396,424.6676802098908,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y0_x17,14863.368807346178,424.6676802098908,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y0_x18,15712.70416776596,424.6676802098908,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y0_x19,16562.03952818574,424.6676802098908,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y0_x20,17411.374888605522,424.6676802098908,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y0_x21,18260.710249025306,424.6676802098908,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y1_x15,13164.698086506616,1274.0030406296723,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y1_x17,14863.368807346178,1274.0030406296723,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y1_x18,15712.70416776596,1274.0030406296723,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y1_x19,16562.03952818574,1274.0030406296723,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y1_x21,18260.710249025306,1274.0030406296723,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y2_x15,13164.698086506616,2123.338401049454,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y2_x16,14014.033446926396,2123.338401049454,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y2_x17,14863.368807346178,2123.338401049454,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y2_x18,15712.70416776596,2123.338401049454,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y2_x19,16562.03952818574,2123.338401049454,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y2_x20,17411.374888605522,2123.338401049454,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y2_x21,18260.710249025306,2123.338401049454,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y3_x15,13164.698086506616,2972.6737614692356,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y3_x16,14014.033446926396,2972.6737614692356,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y3_x17,14863.368807346178,2972.6737614692356,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y3_x18,15712.70416776596,2972.6737614692356,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y3_x19,16562.03952818574,2972.6737614692356,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y3_x20,17411.374888605522,2972.6737614692356,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y3_x21,18260.710249025306,2972.6737614692356,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y4_x15,13164.698086506616,3822.0091218890175,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y4_x16,14014.033446926396,3822.0091218890175,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y4_x17,14863.368807346178,3822.0091218890175,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y4_x18,15712.70416776596,3822.0091218890175,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y4_x19,16562.03952818574,3822.0091218890175,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y4_x20,17411.374888605522,3822.0091218890175,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y4_x21,18260.710249025306,3822.0091218890175,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y5_x15,13164.698086506616,4671.344482308799,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y5_x16,14014.033446926396,4671.344482308799,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y5_x17,14863.368807346178,4671.344482308799,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y5_x18,15712.70416776596,4671.344482308799,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y5_x19,16562.03952818574,4671.344482308799,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y5_x20,17411.374888605522,4671.344482308799,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y5_x21,18260.710249025306,4671.344482308799,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y5_x23,19959.38096986487,4671.344482308799,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y5_x24,20808.71633028465,4671.344482308799,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y6_x15,13164.698086506616,5520.67984272858,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y6_x16,14014.033446926396,5520.67984272858,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y6_x17,14863.368807346178,5520.67984272858,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y6_x19,16562.03952818574,5520.67984272858,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y6_x20,17411.374888605522,5520.67984272858,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y6_x21,18260.710249025306,5520.67984272858,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y6_x22,19110.045609445086,5520.67984272858,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y6_x23,19959.38096986487,5520.67984272858,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y7_x15,13164.698086506616,6370.015203148362,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y7_x16,14014.033446926396,6370.015203148362,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y7_x17,14863.368807346178,6370.015203148362,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y7_x18,15712.70416776596,6370.015203148362,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y7_x19,16562.03952818574,6370.015203148362,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y7_x20,17411.374888605522,6370.015203148362,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y7_x21,18260.710249025306,6370.015203148362,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y7_x22,19110.045609445086,6370.015203148362,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y7_x23,19959.38096986487,6370.015203148362,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y7_x24,20808.71633028465,6370.015203148362,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y8_x15,13164.698086506616,7219.350563568144,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y8_x16,14014.033446926396,7219.350563568144,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y8_x20,17411.374888605522,7219.350563568144,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y8_x21,18260.710249025306,7219.350563568144,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y8_x22,19110.045609445086,7219.350563568144,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y8_x23,19959.38096986487,7219.350563568144,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y9_x15,13164.698086506616,8068.685923987926,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y9_x16,14014.033446926396,8068.685923987926,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y9_x17,14863.368807346178,8068.685923987926,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y9_x19,16562.03952818574,8068.685923987926,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y9_x20,17411.374888605522,8068.685923987926,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y9_x21,18260.710249025306,8068.685923987926,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y9_x22,19110.045609445086,8068.685923987926,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y9_x23,19959.38096986487,8068.685923987926,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y10_x15,13164.698086506616,8918.021284407707,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y10_x16,14014.033446926396,8918.021284407707,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y10_x17,14863.368807346178,8918.021284407707,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y10_x18,15712.70416776596,8918.021284407707,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y10_x19,16562.03952818574,8918.021284407707,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y10_x20,17411.374888605522,8918.021284407707,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y10_x21,18260.710249025306,8918.021284407707,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y10_x22,19110.045609445086,8918.021284407707,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y10_x23,19959.38096986487,8918.021284407707,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y10_x24,20808.71633028465,8918.021284407707,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y11_x15,13164.698086506616,9767.356644827489,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y11_x16,14014.033446926396,9767.356644827489,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y11_x17,14863.368807346178,9767.356644827489,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y11_x18,15712.70416776596,9767.356644827489,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y11_x19,16562.03952818574,9767.356644827489,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y11_x20,17411.374888605522,9767.356644827489,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y11_x21,18260.710249025306,9767.356644827489,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y11_x22,19110.045609445086,9767.356644827489,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y11_x23,19959.38096986487,9767.356644827489,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y12_x15,13164.698086506616,10616.69200524727,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y12_x16,14014.033446926396,10616.69200524727,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y12_x17,14863.368807346178,10616.69200524727,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y12_x18,15712.70416776596,10616.69200524727,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y12_x19,16562.03952818574,10616.69200524727,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y12_x21,18260.710249025306,10616.69200524727,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y12_x22,19110.045609445086,10616.69200524727,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y12_x23,19959.38096986487,10616.69200524727,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y12_x24,20808.71633028465,10616.69200524727,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y13_x15,13164.698086506616,11466.027365667052,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y13_x16,14014.033446926396,11466.027365667052,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y13_x18,15712.70416776596,11466.027365667052,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y13_x19,16562.03952818574,11466.027365667052,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y13_x20,17411.374888605522,11466.027365667052,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y13_x21,18260.710249025306,11466.027365667052,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y13_x22,19110.045609445086,11466.027365667052,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y13_x23,19959.38096986487,11466.027365667052,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y13_x24,20808.71633028465,11466.027365667052,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y14_x15,13164.698086506616,12315.362726086834,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y14_x16,14014.033446926396,12315.362726086834,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y14_x19,16562.03952818574,12315.362726086834,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y14_x20,17411.374888605522,12315.362726086834,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y14_x21,18260.710249025306,12315.362726086834,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y14_x22,19110.045609445086,12315.362726086834,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y14_x23,19959.38096986487,12315.362726086834,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y14_x24,20808.71633028465,12315.362726086834,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y15_x15,13164.698086506616,13164.698086506616,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y15_x19,16562.03952818574,13164.698086506616,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y15_x20,17411.374888605522,13164.698086506616,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y15_x21,18260.710249025306,13164.698086506616,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y15_x22,19110.045609445086,13164.698086506616,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y15_x23,19959.38096986487,13164.698086506616,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y16_x18,15712.70416776596,14014.033446926396,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y16_x19,16562.03952818574,14014.033446926396,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y16_x20,17411.374888605522,14014.033446926396,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y16_x21,18260.710249025306,14014.033446926396,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y16_x22,19110.045609445086,14014.033446926396,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y16_x23,19959.38096986487,14014.033446926396,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y17_x20,17411.374888605522,14863.368807346178,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y17_x21,18260.710249025306,14863.368807346178,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y17_x22,19110.045609445086,14863.368807346178,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y17_x23,19959.38096986487,14863.368807346178,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y18_x15,13164.698086506616,15712.70416776596,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y18_x16,14014.033446926396,15712.70416776596,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y18_x19,16562.03952818574,15712.70416776596,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y18_x20,17411.374888605522,15712.70416776596,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y18_x21,18260.710249025306,15712.70416776596,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y18_x23,19959.38096986487,15712.70416776596,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y19_x15,13164.698086506616,16562.03952818574,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y19_x16,14014.033446926396,16562.03952818574,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y19_x18,15712.70416776596,16562.03952818574,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y19_x19,16562.03952818574,16562.03952818574,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y19_x20,17411.374888605522,16562.03952818574,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y19_x21,18260.710249025306,16562.03952818574,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y19_x22,19110.045609445086,16562.03952818574,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y19_x23,19959.38096986487,16562.03952818574,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y19_x24,20808.71633028465,16562.03952818574,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y20_x15,13164.698086506616,17411.374888605522,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y20_x16,14014.033446926396,17411.374888605522,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y20_x17,14863.368807346178,17411.374888605522,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y20_x18,15712.70416776596,17411.374888605522,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y20_x19,16562.03952818574,17411.374888605522,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y20_x20,17411.374888605522,17411.374888605522,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y20_x21,18260.710249025306,17411.374888605522,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y20_x22,19110.045609445086,17411.374888605522,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y20_x23,19959.38096986487,17411.374888605522,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y20_x24,20808.71633028465,17411.374888605522,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y21_x15,13164.698086506616,18260.710249025306,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y21_x18,15712.70416776596,18260.710249025306,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y21_x19,16562.03952818574,18260.710249025306,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y21_x20,17411.374888605522,18260.710249025306,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y21_x22,19110.045609445086,18260.710249025306,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y21_x23,19959.38096986487,18260.710249025306,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y21_x24,20808.71633028465,18260.710249025306,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y22_x18,15712.70416776596,19110.045609445086,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y22_x19,16562.03952818574,19110.045609445086,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y22_x20,17411.374888605522,19110.045609445086,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y22_x21,18260.710249025306,19110.045609445086,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y22_x22,19110.045609445086,19110.045609445086,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y22_x23,19959.38096986487,19110.045609445086,Oligodendrocyte
osmFISH Pseudospot,tangram,pseudospot_y22_x24,20808.71633028465,19110.045609445086,Hippocampus_Excitatory
osmFISH Pseudospot,tangram,pseudospot_y23_x12,10616.69200524727,19959.38096986487,Hippocampus_Excitatory
